Reduzido,Clustering,Regressão Linear,Árvore de Decisão,Random Forest,XGBoost,K-NN,Regressão Linear Bayesiana,Redes Neurais,3-Fold,R²,MSE,Modelo,Tipo de Busca,Tempo Execução (s),max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,colsample_bytree,learning_rate,subsample,metric,n_neighbors,weights,alpha_1,alpha_2,lambda_1,lambda_2,activation,alpha,hidden_layer_sizes,learning_rate_init
X,X,,,X,,,,,,0.14569874854066378,1.0276685483563135e-06,Random Forest,grid,182.74,10.0,sqrt,5.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14383958030985533,1.0299050061791731e-06,Random Forest,grid,182.74,10.0,sqrt,5.0,5.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.15345761897757726,1.0183351345222977e-06,Random Forest,grid,182.74,10.0,sqrt,5.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.1654489919559914,1.003910296866406e-06,Random Forest,grid,182.74,10.0,sqrt,5.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14235113288050727,1.031695511116875e-06,Random Forest,grid,182.74,10.0,sqrt,5.0,10.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.15418666923530744,1.0174581347300574e-06,Random Forest,grid,182.74,10.0,sqrt,5.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.15407204592694057,1.0175960190755573e-06,Random Forest,grid,182.74,10.0,log2,2.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14519129354184834,1.0282789835407383e-06,Random Forest,grid,182.74,10.0,log2,2.0,5.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14553949720195802,1.027860117304377e-06,Random Forest,grid,182.74,10.0,log2,2.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.12264655237667821,1.0553988331098477e-06,Random Forest,grid,182.74,10.0,log2,2.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.15323133320189397,1.0186073415151035e-06,Random Forest,grid,182.74,10.0,log2,2.0,10.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14785119159662008,1.025079300094116e-06,Random Forest,grid,182.74,10.0,log2,2.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14997271609183016,1.0225272448389346e-06,Random Forest,grid,182.74,10.0,log2,5.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14479953015225033,1.028750249283589e-06,Random Forest,grid,182.74,10.0,log2,5.0,5.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.15606185340077106,1.0152024107849843e-06,Random Forest,grid,182.74,10.0,log2,5.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.16068456925179841,1.009641585865234e-06,Random Forest,grid,182.74,10.0,log2,5.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.16575980689350533,1.0035364068187246e-06,Random Forest,grid,182.74,10.0,log2,5.0,10.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.15723846587325452,1.0137870229115505e-06,Random Forest,grid,182.74,10.0,log2,5.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.06637427206333302,1.1230907070518907e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.6,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.06917700897736534,1.1197191977968733e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.6,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.09392209625071923,1.0899524757258026e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.6,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.09408071797802664,1.089761664159085e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.6,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.10630195009584431,1.0750603209874707e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,100.0,0.6,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.10630055278224249,1.0750620018643726e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,100.0,0.6,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.07719705217050565,1.110071610213488e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,50.0,0.6,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.07986415580284689,1.1068632589281752e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,50.0,0.6,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.10569083531860002,1.075795452107713e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,80.0,0.6,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.10838798330359756,1.0725509594305576e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,80.0,0.6,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1192993243949989,1.059425329518549e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,100.0,0.6,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.12106351380154312,1.0573031250112374e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,100.0,0.6,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.0844248616174077,1.1013770280278651e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,50.0,0.6,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.08831534651468553,1.0966970290697012e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,50.0,0.6,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1160544315185631,1.063328723486663e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,80.0,0.6,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1168764385010026,1.0623399028324272e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,80.0,0.6,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1321229989198931,1.0439992875209747e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,100.0,0.6,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.12913318278361252,1.0475958408484751e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,100.0,0.6,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.13753818645079252,1.037485170984858e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.6,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14396639732666727,1.0297524535996806e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.6,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14169998102465964,1.0324788042249157e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.6,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1522232433379338,1.0198200077090708e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.6,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14448033683538808,1.0291342179738191e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,100.0,0.6,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15479112142727647,1.0167310182642785e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,100.0,0.6,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.13382696310259745,1.0419495300202109e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,50.0,0.6,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15178543859000593,1.0203466581956505e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,50.0,0.6,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1374301722869704,1.037615104961599e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,80.0,0.6,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15944329846679717,1.0111347534610444e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,80.0,0.6,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.13241910162442283,1.0436430953276372e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,100.0,0.6,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15973838769558024,1.0107797804127653e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,100.0,0.6,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14803274514826836,1.0248609030420777e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,50.0,0.6,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15401332707589488,1.0176666540141253e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,50.0,0.6,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.16206139183977708,1.0079853583132842e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,80.0,0.6,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15520314881269792,1.016235376259382e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,80.0,0.6,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1647444704721942,1.0047577901473804e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,100.0,0.6,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1553755968829048,1.01602793250617e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,100.0,0.6,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1133538386868087,1.0665773600892308e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.6,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14338476540962874,1.030452118766786e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.6,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.10224954707562095,1.0799350968607749e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.6,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.13247661132869704,1.0435739149135772e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.6,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.09766250997325066,1.08545300257869e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,100.0,0.6,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1257165121394327,1.0517058722397647e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,100.0,0.6,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.13167675308695892,1.0445360920809098e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,50.0,0.6,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15022946675778182,1.022218390575035e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,50.0,0.6,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.12390532565269186,1.0538846111617223e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,80.0,0.6,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15028277192015305,1.0221542679499768e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,80.0,0.6,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.12369983703484089,1.0541318005334456e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,100.0,0.6,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15028283280927335,1.0221541947043462e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,100.0,0.6,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.050798271770330916,1.1418276169919893e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,50.0,0.6,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1375643461175382,1.0374537026161716e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,50.0,0.6,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.05086936347407511,1.1417420983206048e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,80.0,0.6,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1375646497903209,1.0374533373176694e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,80.0,0.6,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.0505649405512566,1.1421082991925392e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,100.0,0.6,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.13756465199361,1.0374533346672565e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,100.0,0.6,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.06646981171637589,1.1229757790959906e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.8,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.06852049491826229,1.1205089412848305e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.8,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.09474731348430643,1.0889597933493336e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.8,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.09359506920087346,1.0903458678846156e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.8,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.10640376465298163,1.0749378447322199e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,100.0,0.8,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.10723580924654397,1.073936949488097e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,100.0,0.8,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.0784033396360424,1.1086205252636639e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,50.0,0.8,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.08055443177415655,1.106032902067303e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,50.0,0.8,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.10788389036195867,1.0731573502800217e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,80.0,0.8,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.10799649769754105,1.0730218910179703e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,80.0,0.8,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1205870244862065,1.0578763105030799e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,100.0,0.8,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.12281244331977048,1.0551992771518272e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,100.0,0.8,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.08368832825643746,1.102263029504032e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,50.0,0.8,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.08434907538991143,1.101468193904379e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,50.0,0.8,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.11646816825322615,1.0628310252463917e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,80.0,0.8,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.11141429567026628,1.0689105035241492e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,80.0,0.8,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.13146751827071668,1.0447877878843585e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,100.0,0.8,0.01,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.12334128144454082,1.054563119464981e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,100.0,0.8,0.01,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1371720787451014,1.0379255746174255e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.8,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14763283692326357,1.0253419664893855e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.8,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14981309654452757,1.0227192567178654e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.8,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15625803375187242,1.0149664186495546e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.8,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14873521016677482,1.0240158835543894e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,100.0,0.8,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15823098321280982,1.012593089446257e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,100.0,0.8,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1366423586946769,1.0385627932031703e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,50.0,0.8,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15373108889212217,1.0180061680955023e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,50.0,0.8,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14070312651700223,1.0336779550198567e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,80.0,0.8,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.15902523088183484,1.0116376614310598e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,80.0,0.8,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.13838147505074616,1.036470749936218e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,100.0,0.8,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.1584653235243888,1.0123111933734019e-06,XGBoost,grid,1894.65,5.0,N/A,N/A,N/A,100.0,0.8,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14068423478067782,1.0337006805434484e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,50.0,0.8,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14818634563571398,1.0246761316986078e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,50.0,0.8,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14606576408168903,1.0272270526571965e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,80.0,0.8,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14804471495559812,1.0248465041464872e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,80.0,0.8,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14419690584396228,1.029475166924813e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,100.0,0.8,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.14820187204175062,1.0246574544473155e-06,XGBoost,grid,1894.65,8.0,N/A,N/A,N/A,100.0,0.8,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.12309451864232057,1.0548599589818525e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.8,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.17702056676789057,9.899904489569862e-07,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,50.0,0.8,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,,0.11139252628004281,1.0689366906772305e-06,XGBoost,grid,1894.65,3.0,N/A,N/A,N/A,80.0,0.8,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
